id,SalePrice
2735,129645.34908222883
2736,145237.34830489042
2737,121401.20442845576
2738,152553.24089235184
2739,154122.39295680146
2740,144180.02944715318
2741,144490.0713134759
2742,156764.1564475036
2743,139761.33667085815
2744,141137.26388241202
2745,133578.0377675927
2746,125559.9835829797
2747,161941.57485500068
2748,117087.57125553074
2749,124769.47862610764
2750,131877.5727543149
2751,114624.52588308153
2752,237053.77086917646
2753,147652.43079486088
2754,165232.22134015276
2755,139686.347707198
2756,65557.8906880715
2757,68447.2592286037
2758,72266.63094699936
2759,162427.49060731247
2760,122578.21417277462
2761,143229.61917260214
2762,148064.30344234465
2763,192191.35882977198
2764,154993.26923115138
2765,265009.324475488
2766,130623.86224629448
2767,89127.05766388794
2768,143654.5639390113
2769,137103.23438551437
2770,161420.09173794166
2771,108927.84639416623
2772,107921.73121040601
2773,126107.59783920343
2774,143498.25477863709
2775,122772.24208252308
2776,140908.98109932346
2777,155564.2297027588
2778,132922.02172775252
2779,115060.22546717426
2780,113004.28155630856
2781,104378.10064154255
2782,88280.68205460066
2783,97859.62234969388
2784,125900.62395374678
2785,146045.99050014548
2786,59127.7327848708
2787,126314.14224803183
2788,69085.0293363237
2789,221626.7932607026
2790,101664.3202826283
2791,128851.10099464408
2792,81626.34496053864
2793,153848.75398853677
2794,98948.3328751625
2795,126371.29727006861
2796,105112.6689767233
2797,207749.6267100425
2798,127264.4258429298
2799,110729.66111031974
2800,86578.03075117624
2801,111603.35003519015
2802,122938.74435456075
2803,200078.07617476047
2804,130654.94667584046
2805,91236.11076316595
2806,111220.31543948967
2807,155326.32630847313
2808,139856.42898709147
2809,127749.64714755293
2810,138073.84093093648
2811,161213.49949458815
2812,146525.90653874024
2813,177417.68474092122
2814,177110.09938830245
2815,106274.82358238389
2816,254812.38459412675
2817,134233.98224770426
2818,121299.46987075043
2819,176018.9737144392
2820,128520.9192911506
2821,117299.89601667917
2822,175243.49621058593
2823,230633.5370621623
2824,152242.976795603
2825,127930.49339764552
2826,126197.93663470834
2827,150783.4538219008
2828,192210.55351215714
2829,186975.57920912057
2830,242580.94646439643
2831,184592.96010817186
2832,199339.84095462278
2833,251000.10444975834
2834,223863.64158667976
2835,222594.06768360033
2836,192335.8558406795
2837,149106.35726278252
2838,148712.5820228327
2839,179901.9036323408
2840,187517.9921980732
2841,207358.57581156725
2842,209645.6023168038
2843,144494.18058350796
2844,162663.66303855434
2845,124943.33390645271
2846,216855.48762087105
2847,202741.46731888366
2848,217294.95373352198
2849,216816.81092908228
2850,274968.80662823736
2851,238717.2289479395
2852,237406.3126663047
2853,222287.67330073132
2854,139587.61723928468
2855,190902.4397907387
2856,219974.54296231727
2857,190963.7887023874
2858,190603.7905366137
2859,121824.13254271701
2860,118153.65507973646
2861,144436.8361298266
2862,200612.2503174054
2863,115778.32674568014
2864,267636.78861081693
2865,147358.04058241652
2866,157982.5622182185
2867,90898.46700286842
2868,132198.86231059657
2869,125105.9476996322
2870,140645.6000940203
2871,111251.7325542774
2872,55076.97103003169
2873,95973.84191425063
2874,135078.47634987353
2875,131746.4752012152
2876,150714.43384805066
2877,142590.6175387958
2878,164324.411960321
2879,128063.31741568068
2880,120083.82066637032
2881,139204.40066636805
2882,143051.10544884906
2883,168065.76721410645
2884,167707.3830353371
2885,166724.59824307746
2886,179287.06222162914
2887,111565.88025589532
2888,131172.2439128327
2889,75843.19643720769
2890,79362.10592703818
2891,147595.2276933579
2892,62017.04949096945
2893,118287.00827045224
2894,60634.937531849035
2895,262961.9407815427
2896,263837.6366778743
2897,195071.39267163794
2898,188621.017607306
2899,242182.4301214402
2900,162748.81554904472
2901,181677.32231147224
2902,175986.755030878
2903,307727.5759196162
2904,324153.78173884324
2905,97806.8153996045
2906,200800.66157713212
2907,121815.00105329035
2908,119841.17722650424
2909,146303.9970873809
2910,81728.86489355675
2911,90639.11420027603
2912,146454.07821969164
2913,89375.63138990467
2914,86035.92282478926
2915,86035.92282478926
2916,89375.63138990467
2917,135992.0347734729
2918,108754.18900694138
2919,240280.28650406766
